ACCNTNUM,LOCNUM,LOCNAME,ADDRESSNUM,ALLEY,BLOCK,BLOCKGROUP,STREETNAME,DISTANCE,DISTRICT,DSTRCTCODE,CITY,CITYCODE,STATE,STATECODE,POSTALCODE,LOCNCODE,COUNTY,COUNTYCODE,CRESTA,SUBCRESTA,HUZONE,OTHERZONE,LATITUDE,LONGITUDE,ADDRMATCH,COUNTRY,USERGEO1,GEOMATCHCODE,GEOLOCCODE,GEODATASOURCE,GEOBUFFER,GEODATETIME,COUNTRYGEOID,GEOPRODUCTVERSION,NUMBLDGS,CNTLOSSTRG,SLOPE,BLDGID,BLDGHEIGHT,HEIGHTUNIT,PRIMARYBLDG,SITENAME,DATAAVAIL,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,USERID1,USERID2,USERTXT1,USERTXT2,ADDRESSTYPEID,FLOORAREA,AREAUNIT,USECONTENTVALUE,BLDGVALUATION,NUMSTORIES,INCEPTDATE,EXPIREDATE,FLOOROCCUPANCY,CNTRYSCHEME,CNTRYCODE,CITYTYPE,SUBLOCALITYTYPE,SUBLOCALITY,GEOCONFIDENCE,GEONAMETYPE,ESBLDGID,ADMIN1EXTGEOID,ADMIN2EXTGEOID,ADMIN3EXTGEOID,POSTCODEEXTGEOID,FLOODDEFENSEELEVATION,FLOODDEFENSEELEVATIONUNIT,RENTALPROPERTYIDENTIFIER,MDF_SUBCATEGORY,TOWNEXTGEOID,DWELLTIME,NSHIP,Admin4Code,Admin4GeoID,Admin4Name,Admin5Code,Admin5GeoID,Admin5Name,BuildingName,LocationCodeGeoID,Zone2GeoID,Zone3GeoID,Zone4GeoID,Zone5GeoID,Zone3Name,Zone4Name,Zone5Name,Zone3Code,Zone4Code,Zone5Code,AREAID,ADDRESSTEXT,UGID,FLOODDEFHTABOVEGRND,USERGROUNDELEV,USERBFE,EQCV1LIMIT,EQCV1LCUR,EQCV1DED,EQCV1DCUR,EQCV1VAL,EQCV1VCUR,EQCV2LIMIT,EQCV2LCUR,EQCV2DED,EQCV2DCUR,EQCV2VAL,EQCV2VCUR,EQCV2CVM,EQCV2EQSLG,EQCV2PCTSP,EQCV3LIMIT,EQCV3LCUR,EQCV3DED,EQCV3DCUR,EQCV3VAL,EQCV3VCUR,EQCV3WAIT,EQCV3POI,EQCV4LIMIT,EQCV4LCUR,EQCV4DED,EQCV4DCUR,EQCV4VAL,EQCV4VCUR,EQCV5LIMIT,EQCV5LCUR,EQCV5DED,EQCV5DCUR,EQCV5VAL,EQCV5VCUR,EQCV6LIMIT,EQCV6LCUR,EQCV6DED,EQCV6DCUR,EQCV6VAL,EQCV6VCUR,EQCV6CVM,EQCV6EQSLG,EQCV6PCTSP,EQCV7LIMIT,EQCV7LCUR,EQCV7DED,EQCV7DCUR,EQCV7VAL,EQCV7VCUR,EQCV7WAIT,EQCV7POI,EQCV8LIMIT,EQCV8LCUR,EQCV8DED,EQCV8DCUR,EQCV8VAL,EQCV8VCUR,EQCV9LIMIT,EQCV9LCUR,EQCV9DED,EQCV9DCUR,EQCV9VAL,EQCV9VCUR,EQCV9CVM,EQCV9EQSLG,EQCV9PCTSP,EQCV10LMT,EQCV10LCUR,EQCV10DED,EQCV10DCUR,EQCV10VAL,EQCV10VCUR,EQCV10WAIT,EQCV10POI,WSCV1LIMIT,WSCV1LCUR,WSCV1DED,WSCV1DCUR,WSCV1VAL,WSCV1VCUR,WSCV2LIMIT,WSCV2LCUR,WSCV2DED,WSCV2DCUR,WSCV2VAL,WSCV2VCUR,WSCV2CVM,WSCV3LIMIT,WSCV3LCUR,WSCV3DED,WSCV3DCUR,WSCV3VAL,WSCV3VCUR,WSCV3WAIT,WSCV3POI,WSCV4LIMIT,WSCV4LCUR,WSCV4DED,WSCV4DCUR,WSCV4VAL,WSCV4VCUR,WSCV5LIMIT,WSCV5LCUR,WSCV5DED,WSCV5DCUR,WSCV5VAL,WSCV5VCUR,WSCV6LIMIT,WSCV6LCUR,WSCV6DED,WSCV6DCUR,WSCV6VAL,WSCV6VCUR,WSCV6CVM,WSCV7LIMIT,WSCV7LCUR,WSCV7DED,WSCV7DCUR,WSCV7VAL,WSCV7VCUR,WSCV7WAIT,WSCV7POI,WSCV8LIMIT,WSCV8LCUR,WSCV8DED,WSCV8DCUR,WSCV8VAL,WSCV8VCUR,WSCV9LIMIT,WSCV9LCUR,WSCV9DED,WSCV9DCUR,WSCV9VAL,WSCV9VCUR,WSCV9CVM,WSCV10LMT,WSCV10LCUR,WSCV10DED,WSCV10DCUR,WSCV10VAL,WSCV10VCUR,WSCV10WAIT,WSCV10POI,EQSITELIM,EQSITELCUR,EQSITEDED,EQSITEDCUR,EQCOMBINEDLIM,EQCOMBINEDLCUR,EQCOMBINEDDED,EQCOMBINEDDCUR,EQBIZONE,SHAPECONF,STORYPROF,OVERPROF,REDUND,TORSION,CLADDING,BLDGEXT,SHORTCOL,MASINTPART,ORNAMENT,MECHELEC,CONQUAL,DURESS,POUNDING,TANK,HAZEXP,ENGFOUND,WALLSBRACD,FRAMEBOLT,TILTUPRET,URMPROV,STRUCTUP,LANDSLIDE,LIQUEFACT,SOILTYPE,SOILMATCH,LANDMATCH,LIQUEMATCH,FIRE1,FIRE2,FIRE3,FIRE4,FIRE5,FIRE6,FIRE7,FIRE8,LANDCOV,LIQUECOV,SOILCOV,SOILPERIOD,SOILTHICKNESS,ALQPREZONE,DUCTILITY,LONGSPAN,BASEISOL,SIDINGTYPE,PREFAB,EQSLINS,SCNDSUPPLY,EQSLSUSCEPTIBILITY,SPNKLRTYPE,YEARSPNKLR,TSDEBRIS,TSSCOUR,TSSAFEDIST,TSPROTECT,EQ_PACKAGE,EQ_PROTECT,EQ_SALVAGE,EQ_SPECIESTORAGE,SOILVS,SOILVSMATCH,BASINLOCID,DI,CRITD,N160CS,T15,WFF,DISTRIV,GWD,DC,LIQCV,HDLIQMATCH,PHI,ROUGH,NDVI,COHES,LANDCV,HDLANDMATCH,EQSLOPE,ELEV,CTI,PRECIP,TOPO,HDSECMATCH,URMCHIMNEY,BUILTONSLOPE,WSSITELIM,WSSITELCUR,WSSITEDED,WSSITEDCUR,WSCOMBINEDLIM,WSCOMBINEDLCUR,WSCOMBINEDDED,WSCOMBINEDDCUR,DISTCOAST,COASTSEG,MANROUGH,NATROUGH,EXPOSURE,SYSDISTCST,DISTCSTCOV,TOPOFEAT,MMRCOV,NATCOV,WINDPOOL,ELEVMATCH,NRUFMATCH,MMRUFMATCH,DSCSTMATCH,RMSBUILDINGELEVATION,RMSBUILDINGELEVATIONMATCH,FLASHING,BUILDINGELEVATION,BUILDINGELEVATIONMATCH,NFIP_RATE,NFIPYEAR,NFIPYEARMATCH,HUBIZONE,IFMEquipBracing,IFMMissileExp,IFMStructCondition,IFMVerticalExpDist,WPOOLMATCH,HU_PACKAGE,HU_PROTECT,HU_SALVAGE,HU_SPECIESTORAGE,HUFOUNDATIONTYPE,HUZONEGROUP,HUPERBASEMENT,HUFLOORTYPE,ResistGarage,BIPREPAREDNESS,BIREDUNDANCY,BISERVICEINTERRUPTION,BISIWAITINGPERIOD,BISILIMIT,COND1NAME,COND1POLICYNUM,COND1INCLUDED,COND2NAME,COND2POLICYNUM,COND2INCLUDED,COND3NAME,COND3POLICYNUM,COND3INCLUDED,COND4NAME,COND4POLICYNUM,COND4INCLUDED,COND5NAME,COND5POLICYNUM,COND5INCLUDED,YEARUPGRAD,PCNTCOMPLT,STARTDATE,COMPDATE,DESIGNCODE,CONSTQUALI,ROOFSYS,ROOFGEOM,ROOFANCH,ROOFAGE,ROOFFRAME,ROOFMAINT,ROOFPARAPT,ROOFEQUIP,EXTORN,CLADSYS,CLADRATE,FOUNDSYS,ARCHITECT,MECHSIDE,MECHGROUND,RESISTDOOR,RESISTOPEN,WINDMISSL,VULNWIND,VULNFLOOD,FLOODPROT,ELEVATION,FLOODINDEX,ELEVCOV,FLOODMISSL,BASEMENT
SublimitAcct2,OR9770-68-001-01340,OR9770-68-001-01340,,,4,1,400 INDUSTRY ST,0,,,ASTORIA,,OREGON,OR,97103,410079501,CLATSOP COUNTY,7,,,,,46.188031,-123.854734,2,US,,K-P--0-0-1-111,K1-99999779360969-K1T0P1A1B0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,1,ATC,3,12/31/1965,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999141,99999241007,0,99999497103,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,7434500,USD,0,USD,7434500,USD,2099800,USD,0,USD,2099800,USD,3,0,0,292900,USD,0,USD,292900,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.47,147,147,147,0.47439,0.20074,0.63399,0.11816,1.7,2,0.4,1.6,0.9167,1,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,423.16,147,0,0,0.1,50,0,0,37.23,0.1,0,0,147,32,0.54,0.046,22.07,0,147,2.06,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01343,OR9770-68-001-01343,,,54,4,17600 INTERNATIONAL BLVD,0,,,SEATAC,,WASHINGTON,WA,98188,530330284,KING COUNTY,33,,42660,,,47.44543,-122.29585,2,US,,S-N--0-0-1-505,S1-72625730029-S1T2P1A1B0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,13,ATC,3,12/31/1961,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253033,0,99999498188,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,9475700,USD,0,USD,9475700,USD,2627600,USD,0,USD,2627600,USD,3,0,0,3843100,USD,0,USD,3843100,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.39,147,147,147,0.001,0.0005,0.0011,0.00025,1.6,2,0.4,1.6,1,1,1,7.37,3043.7,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,199.44,147,4,3.5,31.5,7,4,0,2667.85,31.5,0,0,147,36,0.71,0.139,19.1,0,147,0.66,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01344,OR9770-68-001-01344,,,36,1,800 GEORGE WASHINGTON WAY,0,,,RICHLAND,,WASHINGTON,WA,99352,530050101,BENTON COUNTY,5,,28420,,,46.27668,-119.27337,2,US,,S-N--0-0-1-505,S1-72629210015-S1T1P1A1B0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,1,ATC,3,12/31/1968,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253005,0,99999499352,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,7480500,USD,0,USD,7480500,USD,2407100,USD,0,USD,2407100,USD,3,0,0,1094400,USD,0,USD,1094400,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.65,2.91,147,147,147,0.0983,0.0416,0.13137,0.02448,1.6,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,296,147,0,3,1.3,12,2,0,212.18,1.3,0,0,147,31,0.46,0.011,22.07,0,147,1.38,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01346,OR9770-68-001-01346,,,21,2,500 KELSO DR,0,,,KELSO,,WASHINGTON,WA,98626,530150012,COWLITZ COUNTY,15,,31020,,,46.14076,-122.89662,2,US,,S-N--0-0-1-505,S1-72963420001-S1T1P1A1B0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,1,ATC,3,12/31/9999,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253015,0,99999498626,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,9710100,USD,0,USD,9710100,USD,1836700,USD,0,USD,1836700,USD,3,0,0,862600,USD,0,USD,862600,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,3.27,2.9,146,146,146,0.04778,0.02022,0.06385,0.0119,1.6,2,0.4,1.6,0.92,0.9827,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,297.73,146,0,2.5,1,12.4,2,0,1241.55,1,0,0,146,31,0.43,0.112,22.07,0,146,0.68,0,0,0,0,146,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01348,OR9770-68-001-01348,,,34,1,1200 N WENATCHEE AVE,0,,,WENATCHEE,,WASHINGTON,WA,98801,530079608,CHELAN COUNTY,7,,48300,,,47.439,-120.3234,2,US,,S-N--0-0-1-505,S1-72627730007-S1T1P1A1B0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,1,ATC,3,12/31/1977,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253007,0,99999498801,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,7093300,USD,0,USD,7093300,USD,3193400,USD,0,USD,3193400,USD,3,0,0,672900,USD,0,USD,672900,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.88,2.91,147,147,147,0.10407,0.04404,0.13908,0.02592,1.6,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,296,147,0,3,4.1,13,2,0,659.5,4.1,0,0,147,31,0.02,0.051,22.07,0,147,1.13,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01349,OR9770-68-001-01349,,,9,1,200 N LINCOLN ST,0,,,PORT ANGELES,,WASHINGTON,WA,98362,530090009,CLALLAM COUNTY,9,,38820,,,48.11952,-123.43106,2,US,,S-N--0-0-1-505,S1-72851550002-S1T1P1A1B0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,1,ATC,3,12/31/1968,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253009,0,99999498362,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,8834600,USD,0,USD,8834600,USD,1414800,USD,0,USD,1414800,USD,3,0,0,1744200,USD,0,USD,1744200,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.53,3.28,147,147,147,0.54668,0.23133,0.7306,0.13616,1.6,2,0.4,1.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,220.29,147,0,4.17,1.7,8.1,3.2,0,903.17,1.7,0,0,147,36,0.55,0.072,19.1,0,147,3.06,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01351,OR9770-68-001-01351,,,153,1,16500 SOUTHCENTER PKWY,0,,,TUKWILA,,WASHINGTON,WA,98188,530330262,KING COUNTY,33,,,,,47.454426,-122.260787,2,US,,K-P--0-0-1-111,K1-99999755767934-K1T0P1A1B0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,9,ATC,3,12/31/1980,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253033,0,99999498188,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,22576300,USD,0,USD,22576300,USD,4966800,USD,0,USD,4966800,USD,3,0,0,3838000,USD,0,USD,3838000,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.18,3.51,147,147,147,0.01873,0.00936,0.01873,0.00025,1.6,2,0.4,1.6,1,1,1,8.05,3139.32,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,179.05,147,4,2.5,1.4,12,2,0,1015.69,1.4,0,0,147,36,0.3,0.155,19.1,0,147,1.81,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,OR9770-68-001-01354,OR9770-68-001-01354,,,1,2,800 N 1ST ST,0,,,YAKIMA,,WASHINGTON,WA,98901,530770001,YAKIMA COUNTY,77,,49420,,,46.61214,-120.51137,2,US,,S-N--1-0-1-505,S1-72649170028-S1T1P1A1B0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,13,ATC,3,12/31/9999,,,,,0,0,2,0,0,0,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999153,99999253077,0,99999498901,-999,2,0,0,1E+13,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,1380400,USD,0,USD,1380400,USD,370600,USD,0,USD,370600,USD,3,0,0,66200,USD,0,USD,66200,USD,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0,USD,0,USD,0,USD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.27,2.91,147,147,147,0.13918,0.0589,0.186,0.03467,1.6,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,296,147,0,3,10,12,2,0,1533.86,10,0,0,147,32,0.02,0.229,16.76,0,147,0.31,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-017,,,,3,3,2800 GEARY BLVD,0,,,SAN FRANCISCO,,CALIFORNIA,CA,94118,60750154,SAN FRANCISCO COUNTY,75,A1,,,,37.782556,-122.449404,2,US,,K-N--0-0-1-111,K1-9999977730999-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206075,0,99999494118,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,541700,USD,0,USD,541700,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1,2.83,147,147,147,0.12572,0.05029,0.17601,0.02514,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,317.77,147,0,2,30.7,15,1,0,4436.75,30.7,0,0,147,31,0.8,0.012,22.07,0,147,5.83,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-018,,,,,,,0,,,PALO ALTO,,CALIFORNIA,CA,94304,,SANTA CLARA COUNTY,85,A3,,,,37.433073,-122.17628,5,US,,P-N--X-X-0-0,P1-99999494304-T1P1A1B0Z0-T1A1,32,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206085,0,99999494304,-999,2,0,0,99999306951,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,286600,USD,0,USD,286600,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1,2.64,5,5,5,0.111892,0.047534,0.150445,0.027755,1.7,2,0.4,1.6,0.5836,0.0616,0.7559,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,372.41,5,0,1.379999,19.3,29.5,0.7,0.038,5894.08,19.3,0,0,5,31.08,0.69,0.139,21.84,0,5,2,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-019,,,,37,5,6200 LAKE ISABELLA BLVD,0,,,LAKE ISABELLA,,CALIFORNIA,CA,93240,60290052.04,KERN COUNTY,29,C,,,,35.625775,-118.473777,2,US,,K-N--0-0-1-111,K1-999997350181-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206029,0,99999493240,-999,2,0,0,99999306310,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1067600,USD,0,USD,1067600,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,1,2.65,147,147,147,0.11006,0.04565,0.15157,0.02135,1.7,2,0.4,1.6,1,0.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,369.63,147,0,1.29,136,22.5,0.6,0,1374.86,136,0,0,147,32,0.62,0.101,16.76,0,147,5.64,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
